name,freq_in_corpus
Драч,0.00045428758277211864
Огієнко,0.00045352300339017394
Злочевський,0.0004531407136992017
Залізняк,0.00045275842400822945
Боровик,0.00045097440545035865
Одарченко,0.0004499549662744323
Васько,0.0004476612281285983
Сацюк,0.00044753379823160756
Бабак,0.0004465143590556814
Журавель,0.000444985200291792
Беца,0.00044383833121887503
Миколайчук,0.0004415445930730411
Бек,0.0004407800136910964
Ващенко,0.00043937828482419784
Перебийніс,0.0004383588456482717
Терещук,0.00043491823842952066
Щербина,0.0004308404817258158
Кріль,0.00043058562193183425
Слюсарчук,0.00043058562193183425
Коновалюк,0.00042752730440405554
Демко,0.00042599814564016635
Корчинський,0.00042319468790636913
Осадча,0.00042306725800937846
Шульга,0.00042217524873044315
Дубневич,0.00042166552914247994
Заєць,0.00042102837965752606
Олешко,0.00042064608996655374
Юрчишин,0.00041988151058460903
Нагірний,0.00041860721161470133
Вакуленко,0.0004184797817177105
Вірастюк,0.0004174603425417843
Максименко,0.00041503917449895947
Щербак,0.00041503917449895947
Горинь,0.00041491174460196875
Небоженко,0.00041452945491099653
Паламарчук,0.00041452945491099653
Повалій,0.00041440202501400564
Ковтун,0.00041159856728020865
Яворський,0.00041019683841331
Самойлович,0.0004094322590313653
Сиротюк,0.00040904996934039303
Стецько,0.00040828538995844833
Корнієць,0.0004077756703704853
Горобець,0.0004070110909885406
Розумовський,0.00040560936212164205
Євтушенко,0.000404462493048725
Саєнко,0.000404462493048725
Калиновський,0.00040229618479988184
Філіпчук,0.0004014041755209464
Шимків,0.0004014041755209464
Ніколенко,0.00040114931572696487
Миколенко,0.0003997475868600663
Лис,0.0003986007177871493
Рак,0.000398218428096177
Грищук,0.00039694412912626923
Глоба,0.000396561839435297
Старицький,0.000394777820877426
Чернявський,0.0003926115126285828
Бородай,0.00039235665283460133
Тютюнник,0.0003922292229376105
Сич,0.0003915920734526567
Малкович,0.00039070006417372114
Павличко,0.00038878861571885946
Ключковський,0.00038853375592487797
Подоляк,0.00038853375592487797
Михайленко,0.0003849657188091362
Остапчук,0.00038241712086932065
Данько,0.00038152511159038533
Рибалко,0.0003810153920024221
Шевцов,0.0003808879621054314
Варченко,0.00037986852292950515
Любченко,0.00037731992498968964
Герасименко,0.00037681020540172654
Когут,0.00037668277550473577
Франчук,0.00037642791571075416
Білозір,0.00037630048581376344
Квіт,0.0003746438971528833
Федько,0.0003746438971528833
Запорожець,0.0003736244579769571
Гайдай,0.00037311473838899406
Комарницький,0.0003729873084920032
Зінько,0.00037158557962510465
Васянович,0.0003710758600371416
Середа,0.00037082100024316006
Брюховецький,0.00036941927137626153
Железняк,0.0003686546919943168
Глущенко,0.0003682724023033445
Сироїд,0.00036801754250936295
Крамаренко,0.0003678901126123722
Журавський,0.00036776268271538145
Гладкий,0.000367380393024409
Білостоцький,0.0003667432435394552
Ковальський,0.00036355749611468577
Ханенко,0.00036343006621769505
Макаревич,0.00036215576724778724
Кисіль,0.0003613911878658426
Ковалів,0.0003584603002350547
Гук,0.00035833287033806393
Потебенько,0.00035795058064709155
Антонич,0.00035603913219222987
Качур,0.00035603913219222987
Гінзбург,0.00035438254353134985
Санін,0.00035438254353134985
Дмитрик,0.00035221623528250667
Федина,0.0003517065156945435
Шарій,0.000346864179608894
Єременко,0.00034609960022694936
Кузьмук,0.0003459721703299585
Каспрук,0.00034571731053597703
Сулима,0.0003448253012570416
Губерський,0.0003446978713600509
Шпак,0.0003446978713600509
Коляда,0.00034431558166907845
Нечипоренко,0.00034418815177208773
Момот,0.00034176698372926295
Сосюра,0.0003413846940382906
Крупський,0.00033921838578944744
Гірник,0.00033666978784963194
Дроздов,0.00033577777857069646
Поворозник,0.0003355229187767149
Глушков,0.00033526805898273336
Устенко,0.00033437604970379793
Гринів,0.00033412118990981633
Карпа,0.00033399376001282555
Заболотний,0.0003328468909399086
Костик,0.0003318274517639824
Заліщук,0.00033093544248504695
Грицай,0.0003305531527940746
Чех,0.0003299160033091207
Бутко,0.0003296611435151392
Пасенюк,0.00032876913423620377
Макогон,0.00032851427444222217
Новосад,0.00032800455485425907
Гонта,0.000327494835266296
Стадник,0.0003245639476355081
Панько,0.0003244365177385173
Лікарчук,0.00032379936825356343
Васильченко,0.00032367193835657266
Кулиняк,0.00032290735897462795
Гайдамака,0.0003204861909318032
Котовський,0.0003204861909318032
Ковпак,0.00032023133113782173
Камінський,0.00031921189196189553
Лавренюк,0.00031921189196189553
Фурс,0.0003189570321679139
Бачинський,0.0003185747424769416
Дудко,0.00031781016309499695
Гудима,0.0003175553033010154
Авраменко,0.00031679072391907075
Барановський,0.0003157712847431445
Липа,0.00031551642494916294
Стороженко,0.0003144969857732368
Корецький,0.00031424212597925524
Кошель,0.0003141146960822644
Гуцуляк,0.0003137324063912921
Кирилюк,0.000313222686803329
Кричевський,0.000313222686803329
Пащенко,0.000313222686803329
Музичко,0.0003127129672153659
Зеров,0.0003114386682454581
Шашкевич,0.0003111838084514766
Супруненко,0.0003099095094815688
Твердохліб,0.0003099095094815688
Слабошпицький,0.00030952721979059646
Семашко,0.0003092723599966149
Гавриленко,0.0003078706311297163
Фортуна,0.0003076157713357349
Данченко,0.00030608661257184547
Сеник,0.00030608661257184547
Козицький,0.0003032831548380484
Доценко,0.00030137170638318674
Демчук,0.0002995876878253159
Пилипчук,0.0002985682486493897
Пустовіт,0.0002984408187523989
Прохасько,0.0002980585290614266
Рибалка,0.0002978036692674451
Пшеничний,0.0002967842300915188
Кос,0.0002950002115336479
Кухар,0.00029449049194568477
Власюк,0.0002930887630787863
Труш,0.0002930887630787863
Русин,0.0002929613331817955
Самчук,0.00029155960431489694
Петрівський,0.0002911773146239246
Полянський,0.0002891384362720722
Сас,0.0002868446981262382
Шапаренко,0.0002868446981262382
Чубай,0.0002859526888473028
Логвиненко,0.0002854429692593397
Савицький,0.0002853155393623489
Сирота,0.0002839138104954503
Дмитрук,0.0002813652125556348
Чепіга,0.0002813652125556348
Бурбак,0.00028072806307068095
Стойко,0.00028072806307068095
Титаренко,0.00027996348368873624
Байда,0.0002791989043067916
Красовський,0.0002790714744098008
Криворучко,0.0002789440445128101
Стах,0.0002788166146158194
Верес,0.0002779246053368839
Бібер,0.0002774148857489208
Крижанівський,0.0002766503063669761
Бережна,0.000276140586779013
Торбін,0.00027550343729405906
Пилипишин,0.0002752485775000775
Воробей,0.00027473885791211446
Охріменко,0.00027448399811813286
Лазорко,0.00027384684863317904
Ігнатенко,0.00027346455894220666
Білоконь,0.0002730822692512344
Безбородько,0.00027295483935424356
Ковалевський,0.000272699979560262
Тетерук,0.00027257254966327123
Піддубний,0.00027206283007530813
Найда,0.00027155311048734503
Тихий,0.00027104339089938193
Яковина,0.00027091596100239115
Вітовський,0.00026964166203248335
Андрушко,0.00026951423213549257
Лебідь,0.0002692593723415111
Куриленко,0.0002687496527535479
Василишин,0.0002682399331655848
Холодний,0.0002679850733716032
Сосновський,0.0002677302135776217
Самойленко,0.0002667107744016955
Малишко,0.00026569133522576926
Єрьоменко,0.0002642896063588708
Мусієнко,0.00026212329811002756
Сторожук,0.0002619958682130368
Ганжа,0.0002617410084190552
Тарнавський,0.00025944727027322123
Войтенко,0.0002591924104792397
Майко,0.0002591924104792397
Зуб,0.00025830040120030425
Потапенко,0.0002581729713033135
Мацько,0.0002568986723334057
Дашкевич,0.0002561340929514611
Маланюк,0.00025600666305447024
Міхновський,0.00025536951356951637
Ященко,0.00025524208367252565
Дудка,0.0002546049341875717
Макеєнко,0.0002546049341875717
Шелест,0.00025447750429058094
Малий,0.00025435007439359017
Галушко,0.0002537129249086363
Шуляк,0.0002537129249086363
Бабій,0.0002520563362477562
Балі,0.0002518014764537747
Прокопів,0.0002518014764537747
Цар,0.00025116432696882073
Скороход,0.00025090946717483924
Кохан,0.0002502723176898853
Крупська,0.000249890027998913
Возницький,0.00024950773830794066
Войцеховський,0.00024950773830794066
Гринь,0.00024848829913201446
Гопко,0.000247596289853079
Зленко,0.000247596289853079
Янчук,0.0002473414300590974
Гребінка,0.0002451751218102543
Думка,0.0002451751218102543
Лісовий,0.0002447928321192819
Колісник,0.00024402825273733727
Горбань,0.0002439008228403465
Голобородько,0.00024364596304636492
Бенюк,0.00024313624345840185
Роднянський,0.0002427539537674295
Довгань,0.00024237166407645714
Кутовий,0.00024237166407645714
Цимбал,0.0002412247950035402
Рудницький,0.00024046021562159554
Стогній,0.00023956820634266012
Коряк,0.00023791161768177998
Чемерис,0.00023765675788779846
Федак,0.00023740189809381688
Нагорний,0.00023689217850585376
Петрук,0.0002345984403600198
Стасюк,0.00023383386097807515
Третяк,0.00023383386097807515
Аніщенко,0.00023370643108108443
Бровко,0.00023370643108108443
Сергійчук,0.00023345157128710277
Копач,0.00023294185169913967
Осадчий,0.0002319224125232135
Григорчук,0.00023154012283224117
Світлична,0.0002312852630382596
Василюк,0.0002309029733472873
Тишкевич,0.00023077554345029652
Столярчук,0.00023052068365631494
Голик,0.0002302658238623334
Макух,0.0002302658238623334
Костишин,0.0002301383939653426
Костюченко,0.00022835437540747174
Голомша,0.00022746236612853631
Гунько,0.00022746236612853631
Денисюк,0.00022733493623154557
Ревуцький,0.00022720750633455474
Навроцький,0.00022657035684960086
Дрозд,0.00022644292695261009
Богуцький,0.0002261880671586285
Мамчур,0.0002261880671586285
Сидор,0.0002258057774676562
Ворона,0.00022529605787969308
Дорош,0.00022453147849774843
Янко,0.00022414918880677613
Мандзюк,0.0002238943290127946
Луговий,0.00022338460942483143
Андрієнко,0.0002232571795278407
Бутенко,0.0002232571795278407
Біба,0.00022274745993987758
Савельєв,0.00022198288055793287
Єрмоленко,0.00022185545066094213
Красюк,0.00022185545066094213
Степанюк,0.00022185545066094213
Онисько,0.0002216005908669606
Пашко,0.0002216005908669606
Бущан,0.00022121830117598828
Зелінський,0.00022121830117598828
Оніщенко,0.00022083601148501593
Семенко,0.00022058115169103435
Лещинський,0.00022032629189705282
Вайда,0.00022019886200006205
Чарнецький,0.0002198165723090897
Медвідь,0.00021956171251510815
Покальчук,0.00021930685272112662
Гресь,0.0002182874135452004
Скічко,0.00021815998364820967
Петрушевич,0.00021752283416325574
Петрусь,0.00021726797436927422
Радецький,0.0002171405444722834
Філенко,0.00021675825478131107
Панасюк,0.00021586624550237567
Войнаровський,0.00021522909601742176
Терлецький,0.00021510166612043096
Чуйкевич,0.00021510166612043096
Мандзій,0.0002148468063264494
Леоненко,0.0002145919465324679
Сагайдак,0.0002145919465324679
Руснак,0.00021446451663547706
Болбочан,0.00021382736715052318
Юхновський,0.0002136999372535324
Василевський,0.00021357250735654166
Любомирський,0.00021280792797459698
Качура,0.00021268049807760623
Сахно,0.00021255306818061546
Баранович,0.00021217077848964305
Стрижак,0.00021191591869566153
Андрусяк,0.00021153362900468923
Ворохта,0.00021076904962274458
Комар,0.00021076904962274458
Шумило,0.00021025933003478145
Волошина,0.00021013190013779068
Бадрак,0.0002100044702407999
Климчук,0.0002100044702407999
Співак,0.00020962218054982755
Мурашко,0.00020936732075584603
Петько,0.00020898503106487367
Криса,0.00020873017127089212
Крушельницький,0.00020732844240399354
Глушко,0.00020720101250700282
Чупрун,0.00020656386302204895
Собко,0.00020605414343408585
Польовий,0.00020516213415515037
Свириденко,0.00020516213415515037
Погребняк,0.0002049072743611689
Світличний,0.0002049072743611689
Чижевський,0.0002049072743611689
Філь,0.00020439755477320572
Шандра,0.0002041426949792241
Харук,0.00020401526508223342
Головченко,0.00020337811559727951
Головач,0.000203123255803298
Яновський,0.000203123255803298
Мірошник,0.00020274096611232564
Баран,0.00020235867642135329
Синиця,0.00020210381662737174
Каденюк,0.000201976386730381
Косач,0.0002018489568333902
Запорожан,0.00020159409703940863
Михальчук,0.00020159409703940863
Хомич,0.00020121180734843634
Щербицький,0.00020121180734843634
Лисий,0.00020108437745144556
Стешенко,0.00020095694755445479
Яблонська,0.00020095694755445479
Лисянський,0.00020082951765746398
Нечитайло,0.00019942778879056543
Удовенко,0.00019917292899658396
Дубовик,0.00019879063930561155
Лучкевич,0.00019879063930561155
Клочко,0.00019853577951163
Скидан,0.0001984083496146392
Кваша,0.0001981534898206577
Бєлінський,0.00019777120012968535
Черевко,0.0001970066207477407
Гриневецький,0.00019662433105676835
Гайворонський,0.00019624204136579605
Кайда,0.00019598718157181447
Борейко,0.00019573232177783292
Гордійчук,0.0001953500320868606
Юркевич,0.00019509517229287905
Зарудний,0.0001947128826019067
Чиж,0.00019458545270491595
Прохоренко,0.00019433059291093437
Базилевич,0.00019407573311695282
Кошовий,0.00019394830321996204
Книш,0.0001936934434259805
Ходаковський,0.00019356601352898975
Жолдак,0.00019318372383801737
Ковтонюк,0.00019305629394102662
Перепелиця,0.00019254657435306352
Лисак,0.00019241914445607272
Голубовська,0.0001921642846620912
Тараненко,0.0001921642846620912
Гребенюк,0.00019139970528014651
Удовиченко,0.0001910174155891742
Матковський,0.00019012540631023874
Пушкар,0.00018987054651625719
Шостак,0.00018987054651625719
Салій,0.00018948825682528486
Омельчук,0.0001891059671343125
Федорченко,0.00018885110734033099
Шкода,0.00018885110734033099
Головань,0.00018846881764935866
Горбач,0.00018821395785537708
Онищук,0.00018732194857644166
Балабан,0.00018719451867945088
Дацюк,0.00018681222898847856
Щерба,0.00018668479909148775
Савенко,0.00018604764960653393
Костецький,0.00018579278981255233
Савко,0.00018579278981255233
Овсієнко,0.00018566535991556155
Кобець,0.00018477335063662613
Кулинич,0.00018477335063662613
Гамалія,0.00018451849084264458
Вознюк,0.00018413620115167225
Кущ,0.00018362648156370915
Рогоза,0.00018362648156370915
Неділько,0.00018349905166671837
Засуха,0.0001833716217697276
Турчин,0.0001833716217697276
Карплюк,0.00018235218259380137
Білодід,0.00018209732279981982
Струк,0.00018184246300583827
Чумаченко,0.00018184246300583827
Гречко,0.0001805681640359305
Добрянський,0.00018044073413893972
Роздобудько,0.0001800584444479674
Ластівка,0.00017967615475699507
Лось,0.0001795487248600043
Свистун,0.0001795487248600043
Бортник,0.00017929386506602274
Янковський,0.0001790390052720412
Хвостенко,0.00017865671558106887
Байрак,0.00017852928568407806
Кондратенко,0.00017852928568407806
Скиба,0.00017814699599310574
Олексієнко,0.0001777647063021334
Борщ,0.00017700012692018876
Лавренчук,0.0001767452671262072
Підгорний,0.00017649040733222563
Юрик,0.00017636297743523489
Калюжний,0.0001762355475382441
Паливода,0.00017598068774426256
Федорів,0.00017547096815629946
Калин,0.00017534353825930866
Потебня,0.00017534353825930866
Чубенко,0.0001750886784653271
Стецюк,0.00017496124856833633
Барвінок,0.00017483381867134556
Куц,0.00017483381867134556
Токар,0.00017483381867134556
Онопрієнко,0.00017445152898037323
Тракало,0.0001740692392894009
Гірняк,0.00017394180939241013
Лисиця,0.00017394180939241013
Бандура,0.00017381437949541933
Бурмака,0.0001735595197014378
Воронченко,0.00017330465990745623
Нікітенко,0.00017330465990745623
Тесленко,0.00017304980011347468
Рудько,0.0001729223702164839
Веселовський,0.00017266751042250235
Пастух,0.00017254008052551158
Скляренко,0.00017215779083453922
Гулак,0.00017203036093754848
Горбачевський,0.00017152064134958538
Симиренко,0.00017152064134958538
Журба,0.0001712657815556038
Пилипець,0.0001712657815556038
Людкевич,0.0001707560619676407
Попенко,0.0001702463423796776
Христенко,0.0001702463423796776
Борисюк,0.00016986405268870527
Висоцька,0.00016935433310074214
Цісик,0.00016909947330676062
Лизогуб,0.00016897204340976982
Матяш,0.00016833489392481594
Харчук,0.00016769774443986207
Гусар,0.0001674428846458805
Івановський,0.00016718802485189897
Циганок,0.00016706059495490816
Килимник,0.0001669331650579174
Павлишин,0.0001669331650579174
Бевз,0.0001659137258819912
Кухаренко,0.0001659137258819912
Колесса,0.00016553143619101886
Попудренко,0.0001652765763970373
Ульяненко,0.00016514914650004654
Гоменюк,0.00016502171660305574
Гуня,0.000164894286706065
Ірванець,0.0001641297073241203
Полтавець,0.00016387484753013876
Будник,0.00016374741763314798
Коза,0.00016374741763314798
Іванишин,0.00016209082897226788
Процюк,0.00016183596917828633
Станко,0.00016170853928129555
Лаба,0.00016132624959032323
Ємельяненко,0.0001609439598993509
Севрук,0.0001604342403113878
Демиденко,0.000160306810414397
Осика,0.00016005195062041548
Толочко,0.00015954223103245235
Романовський,0.0001592873712384708
Самусь,0.0001587776516505077
Шаблій,0.00015865022175351692
Рижук,0.00015839536195953537
Дикий,0.00015814050216555382
